book_id,title_word_count,title_avg_word_length,._count,!_count,?_count,",_count",``_count,length,proper_names,pos_sentiment,neu_sentiment,neg_sentiment,point_of_view,sim_alle,sim_cs,sim_dam,sim_gah,sim_hawas,sim_lit,sim_lar,sim_saa,sim_ws,genre
pg14687,2,9.0,0.03360915064492577,0.003966901922608907,0.004916037965441713,0.07866877585787296,0.013482599172548066,82180,0.0029204185933317107,0.162,0.7240000000000001,0.114,0.3459755583649389,0.6026272177696228,0.6982032060623169,0.6975798010826111,0.6889829635620117,0.5938214659690857,0.6386510729789734,0.5612568855285645,0.5269218683242798,0.5640510320663452,Literary
pg32114,1,7.0,0.0512751923523656,0.0032944522269229962,0.004990954335231632,0.05375307095039315,0.012706167242726513,142057,0.004892402345537354,0.121,0.799,0.08,0.26024037282315426,0.5875592827796936,0.5750099420547485,0.6258010268211365,0.7248798608779907,0.5975804924964905,0.558414876461029,0.5482292771339417,0.5970014333724976,0.6872047185897827,Sea and Adventure
pg35462,5,4.4,0.03921235407122802,0.012250628047879415,0.006346977981380227,0.0840623614600266,0.019040933944140682,135340,0.00285946505098271,0.14300000000000002,0.7340000000000001,0.124,0.5397201802229072,0.5904432535171509,0.6378099322319031,0.5378904938697815,0.5653408169746399,0.5942130088806152,0.4979066848754883,0.5555217266082764,0.5882636904716492,0.5383469462394714,Detective and Mystery
pg34968,7,4.571428571428571,0.017945349448239622,0.004046242774566475,0.003941145559642669,0.08510246978455073,0.01529164477141356,38060,0.004335260115606936,0.157,0.736,0.107,0.35731414868105515,0.6313496828079224,0.6142639517784119,0.6300742030143738,0.8019909858703613,0.5655974745750427,0.5491353273391724,0.530525803565979,0.6154685020446777,0.6105386018753052,Literary
pg37208,2,6.0,0.03735226131063719,0.0041575117006591574,0.004247359694190102,0.06271389948459924,0.012497039100213185,122429,0.0021726878435664753,0.135,0.7829999999999999,0.08199999999999999,0.37758895379713225,0.6859122514724731,0.6993973255157471,0.5239102840423584,0.6035466194152832,0.6468740701675415,0.6762150526046753,0.5313562750816345,0.5361502170562744,0.68883216381073,Literary
pg9807,2,6.5,0.042867717261872836,0.008625036205842282,0.007487904566763574,0.0568994925818252,0.0227748157524915,93217,0.002896467382558975,0.09300000000000001,0.8440000000000001,0.064,0.4631796283551273,0.4740886688232422,0.44796091318130493,0.5030483603477478,0.5140206813812256,0.6899169087409973,0.5368295907974243,0.42484861612319946,0.5915272831916809,0.5747641324996948,Detective and Mystery
pg36029,3,4.333333333333333,0.03711664598475448,0.002201146368847131,0.004594339065177568,0.06276221710098683,0.012268805767298942,135384,0.0063301424097382255,0.14400000000000002,0.748,0.10800000000000001,0.5471698113207547,0.6006778478622437,0.5386734008789062,0.5128164291381836,0.5516425371170044,0.5740458369255066,0.4898064136505127,0.5083248615264893,0.5197860598564148,0.5724316835403442,Literary
pg35217,2,4.5,0.06246138111776362,0.004730147231159312,0.004698186776894722,0.06788400485798905,0.02304348752476935,93866,0.006136407218801271,0.14800000000000002,0.755,0.09699999999999999,0.3646558391337973,0.5097030401229858,0.5538794994354248,0.5978032350540161,0.5364084243774414,0.6487364768981934,0.486359566450119,0.5405767560005188,0.5072782039642334,0.5486589670181274,Literary
pg33973,5,5.4,0.024848067538843808,0.007604107415501602,0.0020656827231087032,0.08969254258599528,0.011825285154028082,33403,0.00957997784630123,0.14400000000000002,0.7390000000000001,0.11699999999999999,0.539,0.5840405225753784,0.4880481958389282,0.6115862131118774,0.7593834400177002,0.5515016317367554,0.5170469880104065,0.3984836935997009,0.645033597946167,0.574749767780304,Literary
pg16682,2,5.5,0.04252894247495651,0.0038030112170835584,0.005986443524683582,0.07277307899946013,0.021498410413292545,83355,0.003815008097894547,0.147,0.763,0.091,0.3530453257790368,0.5343590974807739,0.6667646169662476,0.6520290374755859,0.5250242948532104,0.5668611526489258,0.6118027567863464,0.495980829000473,0.5348390340805054,0.6290539503097534,Literary
pg15067,2,6.0,0.02454782077501261,0.0026161323736421343,0.0025032535656423468,0.07765397997397147,0.011088682903508541,150604,0.012974422990093224,0.115,0.8059999999999999,0.079,0.3433257918552036,0.5590761303901672,0.43375515937805176,0.40664181113243103,0.5155152082443237,0.5598489046096802,0.39270904660224915,0.4654916226863861,0.65778648853302,0.44519302248954773,Literary
pg20458,2,5.5,0.06190101237345332,0.0022159730033745784,0.006400449943757032,0.04583802024746906,0.024791901012373455,88900,0.002542182227221597,0.129,0.789,0.08199999999999999,0.34491315136476425,0.6927056312561035,0.6481747627258301,0.6915994882583618,0.6539461016654968,0.6600179672241211,0.6563438177108765,0.7310541868209839,0.6360443830490112,0.6802517175674438,Literary
pg36875,2,6.0,0.02308030634115011,0.0030578264299527358,0.0033510426629619018,0.08226111603683355,0.010786168571408624,143239,0.0020036442588959712,0.114,0.777,0.10800000000000001,0.544885627967199,0.5887457728385925,0.6893302798271179,0.6400116682052612,0.5946314334869385,0.6823931932449341,0.6327856779098511,0.6416772603988647,0.7008436918258667,0.6359572410583496,Literary
pg10943,2,6.5,0.048791095822707235,0.00403297550560465,0.00796710357234644,0.0610877172172469,0.025799181543206217,50583,0.004191131407785225,0.099,0.826,0.075,0.4644616467276566,0.44044941663742065,0.5893383026123047,0.64915931224823,0.5622785091400146,0.5681341886520386,0.6224899291992188,0.378251314163208,0.49693092703819275,0.704606294631958,Detective and Mystery
pg35294,5,3.4,0.024146446051250204,0.006846175457274247,0.00396279702494492,0.06724925697555782,0.012923449999260673,67629,0.003282615446036464,0.163,0.727,0.109,0.6298310907529344,0.6819790601730347,0.7180100679397583,0.6401172876358032,0.6995934247970581,0.6633338332176208,0.6772369742393494,0.6173714399337769,0.689691424369812,0.6708627343177795,Literary
pg30692,2,3.0,0.03971990288387517,0.0029065750774757704,0.004919958153214504,0.06318469828862439,0.013940703894514518,202644,0.0020331221255008784,0.157,0.7559999999999999,0.087,0.3509343391050917,0.508095383644104,0.6090961694717407,0.6617429852485657,0.6727020740509033,0.5688650608062744,0.6218261122703552,0.6019777655601501,0.5840928554534912,0.5962664484977722,Literary
pg33780,3,5.666666666666668,0.04181674252919058,0.01678210963783891,0.006600039580447259,0.06656441717791411,0.027300613496932517,101060,0.003512764694241045,0.136,0.779,0.085,0.6798304758235407,0.5458283424377441,0.574164628982544,0.5848386883735657,0.5810607075691223,0.6385722160339355,0.5517256855964661,0.4473036527633667,0.5274481177330017,0.6124630570411682,Literary
pg37866,3,5.666666666666668,0.04205542403564963,0.003881771341038853,0.004578053195933714,0.06339646288817713,0.01900849463862972,57448,0.006962818548948615,0.154,0.789,0.057,0.4278972207656005,0.6458683013916016,0.7113627791404724,0.7027841806411743,0.6980364322662354,0.6207219362258911,0.730298638343811,0.5614045858383179,0.5719879865646362,0.6246744394302368,Literary
pg6592,4,5.5,0.03456298099575938,0.003798884875137428,0.00323935919585362,0.06636759855504948,0.007597769750274854,101872,0.0019239830375373016,0.11199999999999999,0.763,0.124,0.12275449101796408,0.5962156057357788,0.4862948954105377,0.47396987676620483,0.5673152804374695,0.6446357369422913,0.5611228942871094,0.6300520300865173,0.7761675715446472,0.6129645109176636,Literary
pg8570,2,7.0,0.03722541518282148,0.0010577906279750364,0.002803145164133845,0.0564066852367688,0.016686647156306196,113444,0.003455449384718452,0.14400000000000002,0.76,0.096,0.3047423887587822,0.552371621131897,0.6564419269561768,0.6641933917999268,0.6342734098434448,0.5866589546203613,0.593108594417572,0.6032828092575073,0.5768771767616272,0.6681884527206421,Literary
pg14395,1,8.0,0.05621739743408995,0.0016330654636026124,0.006990460078011185,0.04795808073687673,0.02018421918323229,85116,0.0077776211288124435,0.138,0.7759999999999999,0.086,0.45032111824707216,0.5402362942695618,0.55882728099823,0.6423203945159912,0.6480540037155151,0.6497555375099182,0.5737840533256531,0.5895441770553589,0.6020163297653198,0.6208572387695312,Literary
pg9967,4,4.75,0.06150324303700878,0.0010810123362584255,0.007643393106956631,0.04923057357242784,0.02795370723642376,78630,0.004260460384077324,0.132,0.79,0.078,0.426551724137931,0.5464224219322205,0.5868577361106873,0.5362992286682129,0.6410847306251526,0.7259312868118286,0.5770312547683716,0.48218265175819397,0.5246292352676392,0.6667197942733765,Literary
pg41859,4,4.75,0.04212782345160156,0.003516233276961975,0.005776668955008958,0.057992733117894275,0.015504914354603752,119446,0.005600857291160859,0.128,0.773,0.1,0.4155602761550717,0.5483546257019043,0.5299543142318726,0.5262224674224854,0.5318764448165894,0.6407345533370972,0.5432560443878174,0.5604106783866882,0.6201159954071045,0.5960575342178345,Literary
pg2148EdgarPoe2,7,3.571428571428572,0.032368321112441936,0.003447167771902661,0.0020838810824496314,0.07268265607198154,0.00516101389578647,102693,0.00604715024393094,0.111,0.777,0.11199999999999999,0.804798698657991,0.5345240831375122,0.5317103862762451,0.5760337114334106,0.6982184648513794,0.4860270619392395,0.5508556365966797,0.5100170373916626,0.6316134929656982,0.5219530463218689,Detective and Mystery
pg13178,7,3.1428571428571432,0.050526610448231216,0.004397168083791129,0.005878442212813605,0.03990109287705425,0.012538344005505207,85737,0.004338850204695756,0.109,0.789,0.102,0.2973300970873786,0.6667904853820801,0.6006906032562256,0.5678880214691162,0.6213613748550415,0.650386393070221,0.6438306570053101,0.6432250142097473,0.6217991709709167,0.7091293334960938,Literary
pg18443,3,3.333333333333333,0.06317598601357158,0.005022668681660592,0.007304352979524106,0.04650783773372448,0.018683142205233056,67494,0.004578184727531336,0.124,0.778,0.098,0.482315112540193,0.6185531616210938,0.6296219825744629,0.6307573914527893,0.6643375158309937,0.7155382633209229,0.5708884000778198,0.641032338142395,0.6635619401931763,0.7515286207199097,Literary
pg34244,2,7.0,0.04031745620064062,0.004162722238792421,0.006924902415935057,0.08467443881057668,0.027304086211144683,154226,0.0016663856937222,0.135,0.759,0.106,0.4771998574991094,0.540968120098114,0.6151623725891113,0.5289075970649719,0.4784892499446869,0.6070052981376648,0.678375244140625,0.5234159827232361,0.5357658863067627,0.4681297242641449,Literary
pg41341,8,3.5,0.03967577408215457,0.001372614179826906,0.00468133678172545,0.05484677291182038,0.01794512432994755,69211,0.007383219430437357,0.139,0.758,0.10300000000000001,0.5325779036827195,0.7034251689910889,0.5949459075927734,0.5106704235076904,0.7175742983818054,0.6972295641899109,0.5961023569107056,0.6367639303207397,0.6218008995056152,0.6001482009887695,Literary
pg23223,2,4.5,0.03226363008971705,0.0025017253278122845,0.001725327812284334,0.05917874396135265,0.018547273982056592,11592,0.005521048999309869,0.084,0.835,0.08199999999999999,0.2640845070422535,0.6521445512771606,0.726353108882904,0.6498748064041138,0.5641499757766724,0.7713033556938171,0.5423284769058228,0.7020912170410156,0.7821192741394043,0.6473565101623535,Literary
pg15179,10,4.3,0.042104775580156566,0.01005141507249062,0.0017601556348140254,0.06086432905646394,0.0034276714993746816,21589,0.010514613923757469,0.191,0.693,0.11599999999999999,0.7213695395513577,0.5828018188476562,0.6058993935585022,0.615990400314331,0.7207481265068054,0.6542612910270691,0.5660247802734375,0.8055403232574463,0.7170771360397339,0.5585711002349854,Literary
pg587,3,5.0,0.0457767277023036,0.0023517315307037693,0.0037846470215046712,0.053827306337643016,0.012458707969635321,91422,0.0045722036271357005,0.106,0.8170000000000001,0.078,0.5073099415204678,0.4811843931674957,0.538602352142334,0.5341372489929199,0.47554004192352295,0.9460617303848267,0.5283247232437134,0.5205909013748169,0.5814574956893921,0.6491520404815674,Humorous and Wit and Satire
pg36467,7,3.8571428571428568,0.05435798343285237,0.007935125203921629,0.010865261257265946,0.058539366773841015,0.033799515339658213,63137,0.004387284793385812,0.124,0.778,0.098,0.4535885167464115,0.5281907916069031,0.5437278151512146,0.6920589208602905,0.7085808515548706,0.6357102394104004,0.531269907951355,0.5725272297859192,0.5802637338638306,0.6657209396362305,Literary
pg10379,3,4.0,0.03654002144929745,0.006189809950514184,0.005672631458606666,0.0640811371394041,0.017676616454986416,183689,0.002433460904028004,0.156,0.759,0.085,0.4564198687910028,0.5009233951568604,0.632220983505249,0.6820134520530701,0.5422853231430054,0.5298542976379395,0.6104082465171814,0.49556997418403625,0.4959943890571594,0.5612940788269043,Literary
pg515,6,4.5,0.039315551361403314,0.003885758694385079,0.005148630270060229,0.08186460906491992,0.009700519026339892,72058,0.005162507979683033,0.138,0.742,0.12,0.272192513368984,0.8015932440757751,0.7183027863502502,0.4798333942890167,0.6021347045898438,0.7062302827835083,0.6210814714431763,0.7520164847373962,0.6464512944221497,0.5760232210159302,Literary
pg15498,1,6.0,0.04441002237434556,0.006390290755453399,0.005984998639773037,0.07192547066628914,0.016833502667710432,180117,0.0043138626559403054,0.165,0.76,0.075,0.3799845141308556,0.43342918157577515,0.5800798535346985,0.5213780999183655,0.5275439023971558,0.487972229719162,0.5091260075569153,0.49762046337127686,0.49971649050712585,0.5549404621124268,Literary
pg7063,5,4.4,0.04675464294353213,0.00637514446206359,0.006117128497325772,0.06774531674147337,0.016179751122100683,186035,0.003956244792646545,0.147,0.736,0.11699999999999999,0.4799355358581789,0.6200443506240845,0.6876022815704346,0.5043097138404846,0.5884615778923035,0.6268783807754517,0.6887373924255371,0.5912162065505981,0.5302242040634155,0.5436626076698303,Literary
pg7183,6,5.333333333333333,0.026309250170839286,0.002008655857199064,0.0022778571576484233,0.08470522457600795,0.010954422149054687,96582,0.002981922097285208,0.129,0.779,0.092,0.3768432550518842,0.5879270434379578,0.5394073724746704,0.6883045434951782,0.7499474287033081,0.5719529986381531,0.5508267879486084,0.5830689668655396,0.7522820830345154,0.599533200263977,Literary
pg33468,6,4.333333333333333,0.03084807447111397,0.0035960536251439038,0.005483827042818415,0.08516024411076588,0.02263471274896946,161566,0.006622680514464677,0.14300000000000002,0.7659999999999999,0.091,0.5416974169741697,0.5257799029350281,0.5228168964385986,0.5297000408172607,0.5431308150291443,0.5210732817649841,0.4863276481628418,0.48093661665916443,0.5616090297698975,0.5176520347595215,Literary
pg4795,14,5.357142857142857,0.02688837785246772,0.0016805236157792322,0.00260923403502565,0.07217406686715018,0.0103927118344242,45224,0.003294710773040864,0.159,0.758,0.084,0.1919191919191919,0.6729831695556641,0.5884605646133423,0.5042315721511841,0.5571771860122681,0.632662296295166,0.5806137323379517,0.7378668785095215,0.7101403474807739,0.6163457632064819,Literary
pg30776,12,5.333333333333333,0.03223315962169465,0.00033777263076626134,0.0010012545840571321,0.06760277938621888,0.007008782088399923,82896,0.013354082223508977,0.135,0.807,0.057999999999999996,0.17040951122853368,0.4962542653083801,0.45344412326812744,0.640252411365509,0.6441565752029419,0.5228641033172607,0.44102564454078674,0.4331238865852356,0.6730502843856812,0.5090152025222778,Literary
pg21887,2,11.0,0.04044913541432742,0.0071682012126656185,0.002048057489333034,0.03421513586346284,0.014659779923646981,111325,0.0038895126880754546,0.13699999999999998,0.763,0.1,0.4688936561446522,0.5037323236465454,0.46157532930374146,0.5467051267623901,0.5130430459976196,0.6474779844284058,0.5256372094154358,0.4624384045600891,0.542868971824646,0.6516703367233276,Sea and Adventure
pg31820,5,5.2,0.028341459701360983,0.005588964699377802,0.0027363891682258344,0.07486408198750796,0.010376644137196064,249599,0.005568932567838814,0.158,0.759,0.083,0.5187995279042321,0.522925615310669,0.6284366846084595,0.5125308036804199,0.5112333297729492,0.5756261348724365,0.5287270545959473,0.5833151340484619,0.621828556060791,0.400787353515625,Literary
pg5234,8,4.75,0.02177371041378313,0.0016939698803892,0.002582271159129879,0.08219885553742227,0.01501848906149937,48407,0.009626706881236185,0.146,0.7759999999999999,0.078,0.7354570637119113,0.5186310410499573,0.5993828773498535,0.7306745052337646,0.7586593627929688,0.5875447988510132,0.6203725337982178,0.5280129909515381,0.6757633686065674,0.5876471996307373,Literary
pg19472,1,7.0,0.03755437113275746,0.0009189487226612756,0.0030018991606935,0.04551859339582184,0.01127243766464498,16323,0.005697482080499908,0.10099999999999999,0.8170000000000001,0.08199999999999999,0.7849624060150376,0.53837651014328,0.5992151498794556,0.6594711542129517,0.582886815071106,0.8208392858505249,0.705130934715271,0.7013295888900757,0.6882087588310242,0.7541728019714355,Western Stories
pg42533,1,9.0,0.0663131256145328,0.004771192314511839,0.003933009880881381,0.036960621544512316,0.010767420493560505,62039,0.0028852818388433077,0.129,0.737,0.135,0.2823529411764706,0.6081335544586182,0.6490474939346313,0.6662859916687012,0.6613890528678894,0.6527429819107056,0.5965103507041931,0.6574099063873291,0.574589729309082,0.6453630328178406,Literary
pg11655,7,3.7142857142857135,0.04848584644402198,0.0026795203808212213,0.0028142448692423994,0.0551921320898762,0.011803362124455487,133606,0.0064892295256201065,0.14800000000000002,0.7759999999999999,0.076,0.36174763214176603,0.6275449395179749,0.5467209815979004,0.5379617214202881,0.6069334745407104,0.6501975059509277,0.5543010234832764,0.6658087968826294,0.6151825189590454,0.6815480589866638,Literary
pg29315,2,8.5,0.04698706787994262,0.0016534717431534224,0.006537235964652935,0.0744281287298928,0.024331219955542414,91323,0.005978778620938865,0.134,0.79,0.076,0.5161290322580645,0.48003995418548584,0.5983823537826538,0.6367344856262207,0.5236015319824219,0.6160769462585449,0.6296424865722656,0.4369220435619354,0.5206403732299805,0.5826326012611389,Literary
pg13985,3,3.333333333333333,0.0425531914893617,0.003985259229391521,0.0063107752032482214,0.06616936882870887,0.01182918710088801,213286,0.003952439447502415,0.131,0.7809999999999999,0.087,0.4074200136147039,0.4466618299484253,0.49698877334594727,0.5148192644119263,0.48925232887268066,0.510450541973114,0.5236483812332153,0.44208934903144836,0.44009000062942505,0.5326085686683655,Literary
pg41313,9,4.0,0.030726905693409794,0.004591171373957161,0.0035550315308072967,0.06434785715561749,0.00012505136038015613,55977,0.004555442413848546,0.094,0.8109999999999999,0.095,0.6493224932249323,0.8287180662155151,0.6526161432266235,0.4464963972568512,0.5667787790298462,0.5999047756195068,0.6106812953948975,0.5778153538703918,0.6659570932388306,0.579833984375,Sea and Adventure
pg7171,2,5.5,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,36,,0.1,0.838,0.062,,0.5881587266921997,0.549902617931366,0.5787588357925415,0.5207126140594482,0.7439009547233582,0.5684816837310791,0.6210553646087646,0.670665979385376,0.6126786470413208,Literary
pg40452,3,6.666666666666668,0.059833575485404834,0.003037907806102232,0.010544622022630212,0.04209043279179325,0.0007924976885484084,45426,0.008541363976577291,0.102,0.8140000000000001,0.084,0.6739341085271318,0.5861260890960693,0.7278814315795898,0.5881611704826355,0.5556880235671997,0.6400576829910278,0.8236047029495239,0.40589210391044617,0.5561774373054504,0.5610984563827515,Literary
pg98DickensTaleCities,5,3.2,0.035153470278476213,0.0059775131647611356,0.005028701551306988,0.07870392333602164,0.013378243749703495,21079,0.008349542198396509,0.099,0.813,0.08900000000000001,0.4673123486682809,0.7424912452697754,0.7503653764724731,0.6123778223991394,0.6820299625396729,0.6730607748031616,0.6798438429832458,0.5692223906517029,0.6397063732147217,0.6854805946350098,Literary
pg40199,7,3.2857142857142856,0.027513227513227517,0.0005198180636777126,0.002691914972616727,0.09323308270676693,0.015817321080478976,53865,0.0021906618397846468,0.168,0.728,0.10400000000000001,0.3898134140191629,0.5165618658065796,0.6724447011947632,0.792245626449585,0.7287253737449646,0.5725167393684387,0.6092699766159058,0.6251013278961182,0.6190402507781982,0.6322933435440063,Literary
pg41932,8,4.0,0.0457197976753784,0.004227893539625104,0.006334641852786762,0.065563543176343,0.022924684947547246,208378,0.0016988357696109955,0.195,0.7070000000000001,0.098,0.4550549204214302,0.49907079339027405,0.5873187184333801,0.5177785158157349,0.5915302634239197,0.5922197103500366,0.5435293912887573,0.6726961731910706,0.5526074171066284,0.46102118492126465,Literary
pg786DickensHardTimes,2,4.5,0.03816726971324737,0.0050369000749159185,0.004909383617323111,0.0828617880995266,0.00021518402218786365,125474,0.006606946459027368,0.122,0.794,0.083,0.5227651304830649,0.5503120422363281,0.6766179800033569,0.4786281883716583,0.4808746576309204,0.5457605123519897,0.5558772683143616,0.3943540155887604,0.510761022567749,0.5260390043258667,Literary
pg14490,4,4.25,0.04039417792362048,0.0038753447546957093,0.00334185573651682,0.0577577355907636,0.016689147021520745,99346,0.006059629980069654,0.146,0.775,0.079,0.3360222531293463,0.6481510400772095,0.6008933782577515,0.7105131149291992,0.7250092029571533,0.6121154427528381,0.6105657815933228,0.6334210634231567,0.6285856366157532,0.729458212852478,Literary
pg37919,5,5.4,0.04203791269696502,0.004770657649188287,0.004083121693864092,0.05176163549369291,0.014592599868105348,71269,0.0048688770713774575,0.10099999999999999,0.8109999999999999,0.08800000000000001,0.7647687784014969,0.579146146774292,0.5800480842590332,0.6786376237869263,0.6460515856742859,0.7017745971679688,0.6035383939743042,0.5999034643173218,0.6470343470573425,0.7482693195343018,Literary
pg12102,5,4.6,0.0539795464650956,0.0034126278345931525,0.005135615829257448,0.0667741218319253,0.02616718541574033,89960,0.0058025789239662074,0.132,0.785,0.083,0.4665052461662631,0.5894747972488403,0.6935107707977295,0.5877281427383423,0.5157538652420044,0.7081220149993896,0.5748278498649597,0.6571682691574097,0.7278767824172974,0.6381767392158508,Literary
pg30817,3,4.0,0.0550074795023764,0.006665278067069361,0.007460566927344681,0.04826645963909034,0.023953343053530515,52811,0.001723125863929863,0.153,0.745,0.10300000000000001,0.3532982598138405,0.6075690388679504,0.5655893683433533,0.7596346139907837,0.6530582904815674,0.606371283531189,0.5568197965621948,0.6336294412612915,0.49946409463882446,0.6744558215141296,Literary
pg43190,9,6.0,0.0396851482455345,0.006607580016320609,0.004527835705866352,0.06739051591259408,0.00042501586725904436,176464,0.0038251428053313993,0.155,0.7609999999999999,0.084,0.5089036312849162,0.5809863805770874,0.7980245351791382,0.4474990963935852,0.4226684272289276,0.563774824142456,0.5687034130096436,0.45954078435897827,0.49684953689575195,0.5407509803771973,Christmas Stories
pg12520,4,5.0,0.03983464472994912,0.001919116998708486,0.003941970051401214,0.07509452947919314,0.00842336758352049,192797,0.0039990248810925465,0.159,0.7390000000000001,0.10099999999999999,0.38366057323403296,0.5614824891090393,0.5103514194488525,0.5761618614196777,0.6333886981010437,0.511843740940094,0.4713969826698303,0.49994054436683655,0.5113347768783569,0.5097342729568481,Literary
pg30466,2,5.5,0.05108256637754088,0.0009931801628815468,0.0014897702443223198,0.06455671058730053,0.013639674236906577,30206,0.002085678342051248,0.09,0.79,0.12,0.27744270205066346,0.6780648231506348,0.6790618300437927,0.589680552482605,0.5799074769020081,0.661128580570221,0.6745826005935669,0.6895743012428284,0.6664764881134033,0.726006031036377,Literary
pg42763,2,7.5,0.04820113452715381,0.0041107628230853495,0.008395067084612297,0.04484961549725045,0.015835656257795806,92197,0.007201969695326313,0.131,0.789,0.081,0.4350036310820625,0.5735592842102051,0.6969274878501892,0.690041184425354,0.694115400314331,0.6660428643226624,0.6135124564170837,0.6995818018913269,0.6485558748245239,0.6445371508598328,Literary
pg30733,5,3.8,0.03768414298318317,0.005935352779188836,0.0034890249445231666,0.056145228992326816,0.01473143865465337,74806,0.0014838381947972089,0.146,0.767,0.087,0.4266666666666667,0.6372973918914795,0.7282564043998718,0.6331698894500732,0.6108323931694031,0.6691068410873413,0.7209914922714233,0.6762552261352539,0.5862424373626709,0.7366437315940857,Literary
pg8464,6,5.0,0.0575089441717281,0.003610949330227141,0.005524586072052582,0.07210250436808388,0.016066228471586654,120190,0.006098677094600216,0.14300000000000002,0.777,0.079,0.4538721963605586,0.6881669759750366,0.6719197034835815,0.6628967523574829,0.6766062378883362,0.6254133582115173,0.6047974228858948,0.6432660818099976,0.6259992718696594,0.5655649900436401,Literary
pg36087,7,7.2857142857142865,0.01896195239189213,0.0046918903635110535,0.0020234329439623947,0.08607100570802481,0.006600455935108771,113174,0.00840299008606217,0.151,0.759,0.09,0.3753050268423621,0.6329268217086792,0.5742702484130859,0.5232990980148315,0.49031776189804077,0.5833852291107178,0.4427022933959961,0.5967442989349365,0.7526717782020569,0.4986498951911926,Literary
pg31813,4,6.0,0.0442353304151642,0.0018511733739563047,0.002545363389189919,0.06641084479068242,0.017451165660733913,51859,0.00732756127191037,0.152,0.772,0.076,0.5526613816534541,0.5882903337478638,0.6843441724777222,0.6327680945396423,0.6527058482170105,0.753476619720459,0.6160476207733154,0.6072806119918823,0.610239565372467,0.7644699811935425,Literary
pg33664,6,5.5,0.04553046474178931,0.0058495300153540795,0.0062090401827510034,0.07438864547054637,0.01652248810995019,133515,0.003887203684979216,0.155,0.736,0.109,0.5164527421236873,0.4709782302379608,0.5922144055366516,0.5295277833938599,0.5311718583106995,0.5474803447723389,0.5883517861366272,0.4496285319328308,0.433331161737442,0.4570748209953308,Literary
pg525,3,5.333333333333333,0.04757709251101322,0.004090623033354311,0.00289490245437382,0.06771554436752675,0.00723725613593455,15890,0.009691629955947136,0.106,0.795,0.099,0.7331460674157303,0.8006145358085632,0.5896525382995605,0.4843764901161194,0.7003680467605591,0.6935690641403198,0.5590565204620361,0.6762427091598511,0.7696341276168823,0.5418339967727661,Sea and Adventure
pg34709,6,4.0,0.0513989822627583,0.010510656977027752,0.006925815734282788,0.04678990066494334,0.02382578159293762,123018,0.007559869287421354,0.155,0.754,0.091,0.5172314761631246,0.6194280385971069,0.5765067934989929,0.6448228359222412,0.6560554504394531,0.637123703956604,0.5439848303794861,0.5589485168457031,0.5534377098083496,0.6519277095794678,Literary
pg23789,4,3.75,0.03612174477691953,0.011008675561193284,0.005126811183847902,0.07338361987602028,0.01706420217304309,132441,0.0036846595842677118,0.142,0.764,0.095,0.4752420470262794,0.4665120244026184,0.599543035030365,0.5999341011047363,0.6163964867591858,0.6338409781455994,0.5769307613372803,0.49792617559432983,0.5387821197509766,0.5967381596565247,Literary
pg1857,2,6.0,0.046320924210336144,0.0030211480362537764,0.006534110869107004,0.0477863315634692,0.015276369804578896,99631,0.0018869628930754485,0.121,0.772,0.107,0.4682631275245239,0.7419881820678711,0.6070280075073242,0.6164158582687378,0.6925047636032104,0.572686493396759,0.6584659814834595,0.5789546966552734,0.603213906288147,0.702640175819397,Detective and Mystery
pg29323,4,4.5,0.02146761941811184,0.0016072561986855305,0.001627730799942671,0.08607522368501873,0.01074916565999877,97682,0.0077701111770848265,0.14,0.774,0.086,0.3620788121073672,0.47078830003738403,0.5466482639312744,0.5828288793563843,0.631941556930542,0.5656662583351135,0.49755656719207764,0.5774682760238647,0.686515748500824,0.5195763111114502,Sea and Adventure
pg14454,3,6.0,0.043739915096364934,0.0036219087389801866,0.005096988206289517,0.06270819049993423,0.01590731237750954,144399,0.0024653910345639515,0.129,0.7709999999999999,0.1,0.7294135293235339,0.6410552263259888,0.6467205286026001,0.621636152267456,0.6173855066299438,0.6647181510925293,0.6625325083732605,0.6335783004760742,0.6213855147361755,0.6092674732208252,Literary
pg22205,3,4.333333333333333,0.03675913146589429,0.0017106311840289251,0.003013043562778221,0.06359465816534805,0.015405400151624128,102886,0.0025076298038605835,0.13,0.778,0.09300000000000001,0.7524382652002489,0.5363892912864685,0.6170259118080139,0.6898657083511353,0.7240316271781921,0.6496785283088684,0.6816238164901733,0.521736741065979,0.5893300771713257,0.576974630355835,Literary
pg29890,3,5.666666666666668,0.03406703665381118,0.0032609036465682125,0.0039350327658106785,0.06510833098172013,0.008183613959175995,63786,0.0015677421377731796,0.11900000000000001,0.757,0.124,0.4279475982532751,0.5809232592582703,0.6656415462493896,0.6185263395309448,0.5862386226654053,0.7127726674079895,0.6674591302871704,0.5757686495780945,0.6516680717468262,0.6048581004142761,Literary
pg40450,3,6.666666666666668,0.03941636967315483,0.0022033364809568774,0.009950551849482674,0.046442677713809936,0.016946399017129164,98487,0.0022134901052930844,0.10400000000000001,0.823,0.07400000000000001,0.5825965565379246,0.5658247470855713,0.6406461596488953,0.6513948440551758,0.6586674451828003,0.6392650008201599,0.6826943159103394,0.5238661766052246,0.5683598518371582,0.6918260455131531,Literary
